billing_id,customer_id,bill_date,amount_due,payment_status,payment_method
548,548,2024-10-25,16.12,Pending,Credit Card
549,549,2024-12-04,231.29,Paid,Cash
550,550,2024-04-21,83.52,Pending,PayPal
551,551,2024-07-16,289.81,Unpaid,PayPal
552,552,2024-12-28,180.26,Pending,Bank Transfer
553,553,2024-08-05,200.28,Unpaid,Bank Transfer
554,554,2024-10-01,60.05,Paid,Cash
555,555,2025-01-04,165.48,Paid,Bank Transfer
556,556,2024-11-24,57.3,Unpaid,Credit Card
557,557,2024-10-25,152.65,Unpaid,PayPal
558,558,2025-02-02,184.0,Paid,Credit Card
559,559,2024-04-13,225.44,Unpaid,Bank Transfer
560,560,2025-03-02,236.84,Paid,Cash
561,561,2024-07-30,239.46,Pending,PayPal
562,562,2024-07-25,17.63,Unpaid,PayPal
563,563,2024-11-04,258.21,Unpaid,PayPal
564,564,2024-03-30,102.66,Unpaid,Bank Transfer
565,565,2024-04-16,101.79,Paid,Credit Card
566,566,2024-03-30,50.29,Unpaid,Bank Transfer
567,567,2024-12-05,34.24,Pending,Credit Card
568,568,2024-09-15,136.88,Pending,Credit Card
569,569,2024-05-28,45.95,Pending,Cash
570,570,2024-05-02,229.21,Unpaid,Credit Card
571,571,2024-06-30,146.37,Paid,PayPal
572,572,2024-10-16,267.25,Unpaid,Credit Card
573,573,2025-03-09,41.28,Paid,Credit Card
574,574,2024-11-26,51.44,Pending,Cash
575,575,2024-06-16,113.28,Pending,Cash
576,576,2024-12-23,187.19,Pending,Credit Card
577,577,2025-03-04,94.05,Unpaid,PayPal
578,578,2024-04-14,146.71,Paid,PayPal
579,579,2024-09-07,31.83,Unpaid,Credit Card
580,580,2024-07-02,285.51,Paid,Cash
581,581,2024-04-07,60.17,Paid,PayPal
582,582,2024-08-18,202.9,Paid,Cash
583,583,2024-04-06,297.67,Unpaid,Cash
584,584,2024-08-21,104.49,Paid,Credit Card
585,585,2024-04-03,181.08,Pending,Credit Card
586,586,2024-08-23,296.07,Paid,Credit Card
587,587,2024-10-26,205.52,Pending,Credit Card
588,588,2024-07-04,250.93,Paid,Bank Transfer
589,589,2024-10-15,70.73,Unpaid,PayPal
590,590,2024-06-19,259.08,Unpaid,Bank Transfer
591,591,2024-07-20,21.11,Paid,PayPal
592,592,2025-02-22,163.29,Unpaid,Bank Transfer
593,593,2024-04-28,142.36,Paid,Bank Transfer
594,594,2024-04-08,57.26,Paid,Cash
595,595,2024-06-02,40.79,Paid,Cash
596,596,2024-07-29,295.42,Paid,Cash
597,597,2024-06-13,293.74,Paid,Bank Transfer
598,598,2024-10-19,113.28,Pending,Bank Transfer
599,599,2024-04-18,273.92,Paid,Credit Card
600,600,2025-02-10,295.13,Paid,Credit Card
601,601,2024-07-24,149.07,Pending,Credit Card
602,602,2024-08-24,130.36,Unpaid,Cash
603,603,2024-06-09,273.79,Paid,Credit Card
604,604,2024-04-11,28.15,Paid,Cash
605,605,2024-08-18,166.05,Pending,PayPal
606,606,2024-03-28,172.05,Paid,Cash
607,607,2024-05-18,125.53,Pending,PayPal
608,608,2025-01-24,119.11,Pending,Bank Transfer
609,609,2024-06-14,124.49,Unpaid,Bank Transfer
610,610,2024-07-11,184.73,Unpaid,Bank Transfer
611,611,2024-11-19,19.07,Paid,Cash
612,612,2024-07-17,101.72,Pending,PayPal
613,613,2024-10-09,72.38,Pending,Credit Card
614,614,2025-02-22,85.59,Paid,Credit Card
615,615,2024-08-06,33.47,Pending,Bank Transfer
616,616,2025-01-30,147.42,Paid,PayPal
617,617,2024-11-30,157.41,Paid,Credit Card
618,618,2024-11-13,254.23,Unpaid,Credit Card
619,619,2024-05-17,99.4,Pending,Credit Card
620,620,2024-09-26,162.68,Unpaid,Bank Transfer
621,621,2024-04-16,207.98,Paid,Bank Transfer
622,622,2024-07-05,21.33,Pending,PayPal
623,623,2024-04-22,285.61,Unpaid,Cash
624,624,2024-08-05,125.86,Pending,PayPal
625,625,2025-01-12,166.67,Unpaid,Bank Transfer
626,626,2024-10-01,204.49,Pending,Credit Card
627,627,2025-02-08,128.11,Unpaid,Bank Transfer
628,628,2024-11-23,83.17,Paid,Credit Card
629,629,2024-05-16,159.88,Paid,Credit Card
630,630,2024-03-20,295.05,Pending,Bank Transfer
631,631,2025-02-04,36.61,Paid,Credit Card
632,632,2024-10-01,219.25,Pending,Bank Transfer
633,633,2024-04-12,91.97,Pending,Bank Transfer
634,634,2024-04-29,284.02,Paid,Cash
635,635,2024-05-07,74.7,Unpaid,Bank Transfer
636,636,2025-01-01,18.82,Paid,Cash
637,637,2024-03-16,240.12,Pending,Bank Transfer
638,638,2024-09-08,204.3,Unpaid,Cash
639,639,2025-01-08,67.06,Unpaid,Credit Card
640,640,2024-08-12,284.53,Paid,Bank Transfer
641,641,2024-10-05,287.43,Pending,Cash
642,642,2024-04-11,81.65,Unpaid,PayPal
643,643,2025-03-01,33.67,Unpaid,Cash
644,644,2025-01-19,144.86,Pending,Cash
645,645,2025-02-09,240.02,Paid,Cash
646,646,2024-09-23,258.99,Unpaid,PayPal
647,647,2024-11-22,64.32,Unpaid,PayPal
648,648,2024-11-14,173.22,Pending,PayPal
649,649,2024-05-16,63.78,Paid,Bank Transfer
650,650,2024-09-24,23.8,Pending,PayPal
651,651,2024-10-27,188.7,Unpaid,Cash
652,652,2024-05-31,16.52,Unpaid,Cash
653,653,2025-02-06,144.65,Paid,PayPal
654,654,2024-04-23,77.15,Pending,Bank Transfer
655,655,2024-07-16,172.08,Unpaid,PayPal
656,656,2024-11-16,77.12,Pending,Credit Card
657,657,2025-02-17,19.8,Unpaid,Credit Card
658,658,2024-09-22,231.66,Pending,PayPal
659,659,2024-04-08,16.05,Paid,Bank Transfer
660,660,2024-06-27,291.2,Pending,Credit Card
661,661,2024-07-10,218.02,Unpaid,Bank Transfer
662,662,2024-12-31,206.09,Pending,Cash
663,663,2025-02-06,68.16,Unpaid,Bank Transfer
664,664,2024-10-05,263.26,Unpaid,PayPal
665,665,2025-01-17,103.78,Pending,Cash
666,666,2024-11-14,241.86,Unpaid,PayPal
667,667,2024-07-04,254.78,Paid,Credit Card
668,668,2024-06-02,262.35,Pending,PayPal
669,669,2024-12-26,101.98,Unpaid,PayPal
670,670,2024-07-09,78.56,Pending,PayPal
671,671,2024-11-27,10.18,Unpaid,Cash
672,672,2025-03-03,281.48,Pending,PayPal
673,673,2024-05-18,220.26,Pending,Cash
674,674,2024-10-07,72.41,Pending,Bank Transfer
675,675,2024-08-19,155.14,Unpaid,Bank Transfer
676,676,2024-03-19,33.76,Pending,Cash
677,677,2024-04-22,136.66,Paid,Credit Card
678,678,2024-09-13,92.53,Pending,PayPal
679,679,2024-12-31,37.96,Paid,PayPal
680,680,2024-12-08,192.45,Unpaid,Bank Transfer
681,681,2024-07-23,27.4,Unpaid,Credit Card
682,682,2024-07-09,185.21,Unpaid,Bank Transfer
683,683,2025-02-27,46.44,Pending,Bank Transfer
684,684,2025-01-02,160.2,Unpaid,Credit Card
685,685,2024-03-17,23.76,Pending,Credit Card
686,686,2024-12-18,250.79,Paid,Credit Card
687,687,2024-09-10,222.02,Pending,Credit Card
688,688,2024-03-30,262.1,Pending,Cash
689,689,2024-05-13,22.63,Paid,Cash
690,690,2025-02-23,266.73,Unpaid,PayPal
691,691,2024-09-11,252.73,Unpaid,Cash
692,692,2025-01-25,230.83,Unpaid,Credit Card
693,693,2024-09-27,261.8,Pending,PayPal
694,694,2025-02-11,242.93,Paid,Bank Transfer
695,695,2024-03-24,264.96,Unpaid,Cash
696,696,2024-06-25,72.98,Paid,Bank Transfer
697,697,2024-12-01,86.59,Unpaid,Credit Card
698,698,2025-02-09,90.47,Pending,Bank Transfer
699,699,2024-04-25,39.88,Paid,Cash
700,700,2025-03-06,102.71,Paid,PayPal
701,701,2024-11-20,13.79,Paid,Credit Card
702,702,2024-03-19,122.6,Pending,Bank Transfer
703,703,2025-02-06,27.47,Unpaid,Bank Transfer
704,704,2024-06-24,263.87,Unpaid,PayPal
705,705,2024-06-10,114.6,Pending,Bank Transfer
706,706,2024-05-12,50.8,Pending,Bank Transfer
707,707,2024-05-28,162.63,Pending,PayPal
708,708,2024-09-24,136.6,Paid,Credit Card
709,709,2024-04-17,138.95,Paid,Cash
710,710,2024-09-14,157.27,Paid,Bank Transfer
711,711,2024-11-24,273.79,Unpaid,Cash
712,712,2024-05-01,43.8,Unpaid,PayPal
713,713,2025-02-20,95.31,Pending,PayPal
714,714,2024-10-30,287.76,Unpaid,Credit Card
715,715,2025-02-07,48.72,Unpaid,Cash
716,716,2024-09-13,41.51,Unpaid,Credit Card
717,717,2024-07-05,245.58,Unpaid,Cash
718,718,2024-08-04,122.27,Pending,PayPal
719,719,2024-10-28,86.61,Unpaid,Bank Transfer
720,720,2024-12-03,132.85,Pending,PayPal
721,721,2024-09-11,268.62,Unpaid,Bank Transfer
722,722,2024-03-22,125.04,Pending,Credit Card
723,723,2024-11-14,83.28,Pending,Credit Card
724,724,2024-07-03,296.16,Unpaid,Credit Card
725,725,2024-12-15,172.83,Unpaid,Cash
726,726,2025-02-14,135.79,Pending,PayPal
727,727,2025-02-08,210.26,Pending,Credit Card
728,728,2024-09-21,278.27,Pending,Credit Card
729,729,2024-09-12,196.42,Unpaid,Credit Card
730,730,2024-09-16,280.16,Paid,PayPal
731,731,2025-02-22,275.39,Paid,Bank Transfer
732,732,2024-03-28,256.72,Pending,Cash
733,733,2024-09-12,220.48,Unpaid,PayPal
734,734,2024-03-26,138.14,Paid,Credit Card
735,735,2024-09-03,222.88,Paid,Credit Card
736,736,2024-06-30,262.43,Unpaid,Bank Transfer
737,737,2024-03-21,280.21,Unpaid,Cash
738,738,2024-09-30,113.46,Paid,Bank Transfer
739,739,2024-08-30,116.15,Pending,PayPal
740,740,2025-03-08,205.5,Pending,Credit Card
741,741,2024-04-06,198.06,Pending,Bank Transfer
742,742,2024-06-15,102.58,Unpaid,PayPal
743,743,2025-03-13,170.38,Pending,Cash
744,744,2025-01-12,259.51,Paid,Bank Transfer
745,745,2024-11-17,21.8,Unpaid,Cash
746,746,2024-11-23,180.2,Paid,Bank Transfer
747,747,2024-10-20,195.35,Paid,Credit Card
748,748,2024-11-12,50.4,Pending,Credit Card
749,749,2025-02-03,249.35,Pending,PayPal
750,750,2024-07-15,210.15,Pending,Bank Transfer
751,751,2024-12-14,83.89,Unpaid,PayPal
752,752,2024-07-31,212.94,Unpaid,Bank Transfer
753,753,2024-09-19,291.43,Paid,PayPal
754,754,2024-09-03,82.75,Unpaid,Credit Card
755,755,2024-08-19,85.26,Paid,Bank Transfer
756,756,2024-11-12,82.81,Unpaid,PayPal
757,757,2024-06-29,267.76,Paid,Cash
758,758,2024-04-04,277.92,Paid,Bank Transfer
759,759,2024-08-11,253.78,Unpaid,Credit Card
760,760,2025-01-15,267.78,Pending,PayPal
761,761,2024-11-06,85.9,Pending,Cash
762,762,2025-03-08,134.31,Unpaid,PayPal
763,763,2024-04-21,147.09,Paid,PayPal
764,764,2024-12-05,48.82,Pending,Credit Card
765,765,2024-08-07,142.09,Pending,Bank Transfer
766,766,2024-04-23,155.8,Pending,Cash
767,767,2024-04-10,143.2,Paid,PayPal
768,768,2024-06-03,299.15,Unpaid,Credit Card
769,769,2024-09-06,217.61,Unpaid,Credit Card
770,770,2025-02-11,201.79,Paid,PayPal
771,771,2024-11-25,107.11,Pending,PayPal
772,772,2024-04-24,48.33,Pending,Cash
773,773,2025-02-09,40.86,Unpaid,PayPal
774,774,2024-07-07,78.94,Pending,Credit Card
775,775,2024-07-16,272.94,Pending,Bank Transfer
776,776,2024-07-04,10.01,Paid,Bank Transfer
777,777,2024-05-29,122.56,Pending,Credit Card
778,778,2024-04-08,117.16,Paid,Cash
779,779,2024-06-06,228.42,Pending,Cash
780,780,2024-10-11,72.78,Pending,Cash
781,781,2025-02-06,67.57,Pending,PayPal
782,782,2024-06-01,249.11,Paid,Credit Card
783,783,2024-09-05,280.12,Pending,Cash
784,784,2024-06-05,202.89,Unpaid,PayPal
785,785,2024-09-23,79.39,Paid,PayPal
786,786,2024-06-05,194.92,Paid,Bank Transfer
787,787,2024-09-29,285.22,Unpaid,Credit Card
788,788,2025-02-01,51.71,Unpaid,Credit Card
789,789,2024-10-13,127.16,Unpaid,Cash
790,790,2024-11-16,18.58,Unpaid,Credit Card
791,791,2024-06-03,49.58,Pending,Credit Card
792,792,2025-01-11,173.01,Pending,Credit Card
793,793,2024-11-04,255.85,Paid,PayPal
794,794,2024-06-04,208.44,Pending,Credit Card
795,795,2024-12-22,207.64,Paid,PayPal
796,796,2024-11-30,20.76,Paid,PayPal
797,797,2024-11-09,287.01,Unpaid,Cash
798,798,2024-05-21,183.13,Unpaid,Bank Transfer
799,799,2024-10-29,65.81,Unpaid,Credit Card
800,800,2024-11-09,204.09,Unpaid,Cash
801,801,2024-03-20,289.31,Unpaid,PayPal
802,802,2024-07-01,39.71,Pending,PayPal
803,803,2024-09-03,198.71,Unpaid,PayPal
804,804,2024-06-18,20.05,Unpaid,PayPal
805,805,2024-03-30,195.92,Unpaid,Bank Transfer
806,806,2024-12-25,94.99,Unpaid,PayPal
807,807,2024-04-26,52.47,Pending,Cash
808,808,2024-09-22,207.61,Unpaid,Credit Card
809,809,2024-09-29,183.77,Paid,PayPal
810,810,2024-12-03,276.64,Pending,Cash
811,811,2024-04-02,109.66,Paid,Credit Card
812,812,2025-02-06,187.72,Paid,Bank Transfer
813,813,2024-03-29,147.24,Pending,Credit Card
814,814,2025-01-05,89.25,Paid,Cash
815,815,2024-09-01,10.51,Unpaid,PayPal
816,816,2024-05-07,82.22,Paid,Bank Transfer
817,817,2025-01-17,202.55,Paid,Cash
818,818,2025-01-07,153.33,Pending,Cash
819,819,2024-05-22,106.78,Pending,Bank Transfer
820,820,2024-10-28,144.55,Pending,Bank Transfer
821,821,2024-07-04,224.86,Paid,Bank Transfer
822,822,2024-08-13,238.51,Paid,Bank Transfer
823,823,2024-07-01,122.75,Pending,Cash
824,824,2024-10-15,114.0,Unpaid,Bank Transfer
825,825,2024-10-04,68.59,Unpaid,Cash
826,826,2024-08-06,20.1,Pending,Credit Card
827,827,2024-07-11,159.36,Paid,PayPal
828,828,2024-06-26,283.3,Paid,Bank Transfer
829,829,2024-07-16,141.3,Pending,Bank Transfer
830,830,2024-07-19,85.88,Unpaid,Cash
831,831,2024-11-03,140.8,Unpaid,Bank Transfer
832,832,2024-06-07,252.26,Paid,Credit Card
833,833,2025-01-08,124.19,Unpaid,Bank Transfer
834,834,2024-05-25,47.28,Unpaid,Bank Transfer
835,835,2024-03-19,232.97,Unpaid,Bank Transfer
836,836,2024-03-31,136.11,Unpaid,Cash
837,837,2024-05-26,228.68,Paid,PayPal
838,838,2024-07-05,22.41,Pending,PayPal
839,839,2024-08-19,260.32,Unpaid,PayPal
840,840,2024-09-22,56.51,Unpaid,Credit Card
841,841,2025-02-25,60.73,Pending,Cash
842,842,2025-02-24,233.92,Paid,PayPal
843,843,2024-07-26,270.77,Pending,PayPal
844,844,2024-03-25,243.26,Paid,Credit Card
845,845,2024-05-18,288.79,Pending,PayPal
846,846,2025-02-09,147.98,Paid,Bank Transfer
847,847,2024-10-17,113.7,Paid,Cash
848,848,2025-03-02,290.16,Pending,PayPal
849,849,2024-11-30,293.93,Paid,Cash
850,850,2024-05-05,186.97,Paid,Credit Card
851,851,2024-09-22,89.64,Unpaid,Credit Card
852,852,2024-12-15,251.8,Paid,Credit Card
853,853,2024-06-09,225.13,Pending,Bank Transfer
854,854,2024-08-19,48.62,Unpaid,Credit Card
855,855,2024-12-08,14.77,Paid,Bank Transfer
856,856,2024-07-23,178.73,Paid,PayPal
857,857,2024-07-07,30.55,Unpaid,Cash
858,858,2024-05-02,233.75,Pending,Bank Transfer
859,859,2024-11-07,92.8,Unpaid,Credit Card
860,860,2025-02-08,82.88,Unpaid,PayPal
861,861,2024-09-14,265.48,Pending,Cash
862,862,2024-10-29,250.74,Paid,Credit Card
863,863,2025-02-15,77.82,Pending,Credit Card
864,864,2024-12-12,283.93,Pending,PayPal
865,865,2024-07-09,124.92,Pending,PayPal
866,866,2025-01-31,124.42,Unpaid,Credit Card
867,867,2024-10-06,284.99,Paid,Credit Card
868,868,2024-05-11,119.06,Paid,Bank Transfer
869,869,2024-10-31,284.11,Pending,Cash
870,870,2024-09-16,106.66,Unpaid,Bank Transfer
871,871,2024-07-24,15.18,Pending,Credit Card
872,872,2024-09-28,273.64,Paid,Bank Transfer
873,873,2025-02-13,71.59,Unpaid,Cash
874,874,2024-08-20,129.15,Pending,PayPal
875,875,2025-03-10,135.37,Pending,Credit Card
876,876,2024-12-28,137.45,Unpaid,PayPal
877,877,2024-06-10,116.34,Pending,Bank Transfer
878,878,2025-03-07,44.83,Unpaid,Credit Card
879,879,2024-05-20,250.4,Unpaid,Cash
880,880,2024-06-08,30.23,Paid,PayPal
881,881,2024-04-13,264.94,Paid,Bank Transfer
882,882,2024-06-20,191.67,Unpaid,PayPal
883,883,2024-09-04,88.71,Unpaid,Cash
884,884,2024-12-28,222.77,Paid,Credit Card
885,885,2025-02-12,143.18,Paid,Cash
886,886,2025-01-02,86.01,Paid,Bank Transfer
887,887,2024-04-22,249.25,Paid,Cash
888,888,2025-01-21,269.39,Pending,Credit Card
889,889,2024-10-20,282.27,Paid,Bank Transfer
890,890,2024-06-25,258.87,Paid,Bank Transfer
891,891,2024-05-13,296.88,Pending,Credit Card
892,892,2024-05-26,289.42,Paid,PayPal
893,893,2024-11-21,259.28,Unpaid,Credit Card
894,894,2025-01-25,18.77,Paid,Cash
895,895,2024-09-23,96.82,Unpaid,Bank Transfer
896,896,2025-03-15,217.69,Unpaid,Credit Card
897,897,2024-07-24,181.45,Unpaid,Cash
898,898,2024-09-30,50.58,Paid,Credit Card
899,899,2024-10-29,182.69,Paid,Bank Transfer
900,900,2024-04-13,243.38,Unpaid,Cash
901,901,2025-02-09,163.81,Paid,Bank Transfer
902,902,2024-05-04,142.9,Pending,Cash
903,903,2024-08-27,294.26,Pending,Cash
904,904,2024-06-15,163.34,Paid,Bank Transfer
905,905,2024-08-17,103.36,Paid,Bank Transfer
906,906,2025-01-27,99.74,Pending,PayPal
907,907,2024-09-30,180.16,Paid,Credit Card
908,908,2024-05-01,255.72,Unpaid,PayPal
909,909,2024-07-21,58.82,Paid,PayPal
910,910,2025-02-12,270.15,Paid,Credit Card
911,911,2025-01-14,138.0,Unpaid,Cash
912,912,2024-12-26,233.37,Pending,Credit Card
913,913,2024-12-13,42.31,Paid,Credit Card
914,914,2024-12-16,191.08,Unpaid,Credit Card
915,915,2024-06-08,141.46,Pending,Credit Card
916,916,2024-06-17,141.37,Unpaid,Credit Card
917,917,2024-11-17,106.19,Paid,Cash
918,918,2024-08-18,135.89,Unpaid,PayPal
919,919,2024-04-06,186.1,Pending,Bank Transfer
920,920,2024-05-10,78.2,Pending,Cash
921,921,2025-01-27,254.71,Unpaid,Cash
922,922,2024-12-15,115.87,Paid,Bank Transfer
923,923,2024-06-05,129.69,Pending,Credit Card
924,924,2024-12-26,199.87,Paid,Credit Card
925,925,2025-01-03,109.47,Pending,Cash
926,926,2025-02-25,124.04,Pending,PayPal
927,927,2025-01-15,145.83,Paid,Cash
928,928,2024-09-24,73.62,Pending,Credit Card
929,929,2024-11-06,72.15,Paid,Bank Transfer
930,930,2024-12-17,88.91,Paid,PayPal
931,931,2024-09-15,245.74,Paid,PayPal
932,932,2024-04-02,165.39,Unpaid,Bank Transfer
933,933,2025-01-24,129.55,Paid,Cash
934,934,2024-07-05,204.22,Paid,Bank Transfer
935,935,2024-05-03,235.84,Pending,PayPal
936,936,2024-05-19,26.81,Paid,Cash
937,937,2024-11-29,242.76,Paid,Cash
938,938,2024-11-01,85.59,Paid,PayPal
939,939,2025-02-23,220.39,Pending,Bank Transfer
940,940,2024-09-10,296.94,Pending,PayPal
941,941,2024-10-23,285.34,Unpaid,Credit Card
942,942,2025-01-10,102.01,Unpaid,Credit Card
943,943,2025-02-02,63.0,Pending,Credit Card
944,944,2024-06-14,186.21,Unpaid,Credit Card
945,945,2024-12-18,289.47,Unpaid,Credit Card
946,946,2024-10-21,114.66,Pending,Credit Card
947,947,2024-07-29,208.44,Paid,Cash
948,948,2024-07-08,218.06,Paid,Bank Transfer
949,949,2024-03-19,142.5,Unpaid,Bank Transfer
950,950,2024-05-22,102.74,Paid,Cash
951,951,2025-03-09,217.98,Unpaid,PayPal
952,952,2024-11-17,181.39,Paid,Bank Transfer
953,953,2024-05-27,230.98,Pending,Credit Card
954,954,2024-08-23,37.43,Paid,PayPal
955,955,2024-08-19,232.29,Paid,PayPal
956,956,2024-12-10,123.08,Unpaid,Bank Transfer
957,957,2024-09-09,275.91,Unpaid,Credit Card
958,958,2024-05-03,55.51,Paid,Credit Card
959,959,2024-07-21,194.15,Pending,Credit Card
960,960,2024-12-20,72.76,Pending,Bank Transfer
961,961,2024-09-24,64.45,Paid,Cash
962,962,2024-08-27,70.1,Unpaid,Bank Transfer
963,963,2024-04-08,159.68,Paid,Credit Card
964,964,2025-02-21,166.38,Pending,Bank Transfer
965,965,2024-12-19,45.55,Unpaid,Cash
966,966,2024-10-23,37.88,Unpaid,Cash
967,967,2024-12-01,87.33,Pending,Bank Transfer
968,968,2024-09-10,184.71,Pending,Bank Transfer
969,969,2024-10-24,53.13,Pending,Bank Transfer
970,970,2024-03-18,201.77,Paid,Bank Transfer
971,971,2024-04-21,291.4,Unpaid,Cash
972,972,2024-04-22,92.93,Unpaid,Credit Card
973,973,2025-02-22,191.72,Paid,PayPal
974,974,2024-12-30,254.14,Unpaid,PayPal
975,975,2024-04-23,191.37,Unpaid,PayPal
976,976,2024-10-25,288.16,Unpaid,Bank Transfer
977,977,2024-06-21,57.51,Unpaid,Credit Card
978,978,2024-04-06,10.57,Pending,Credit Card
979,979,2024-06-16,86.8,Pending,Cash
980,980,2024-09-25,160.11,Unpaid,PayPal
981,981,2025-02-11,30.19,Pending,Credit Card
982,982,2024-03-16,97.19,Paid,Cash
983,983,2025-02-20,189.6,Paid,PayPal
984,984,2024-05-13,151.83,Pending,Credit Card
985,985,2024-10-04,16.61,Paid,Cash
986,986,2024-04-19,243.68,Unpaid,Cash
987,987,2025-01-07,160.24,Paid,PayPal
988,988,2025-01-09,243.31,Paid,Credit Card
989,989,2024-08-02,160.67,Unpaid,PayPal
990,990,2025-03-01,264.36,Paid,Credit Card
991,991,2025-03-01,161.97,Pending,Credit Card
992,992,2025-01-21,277.08,Pending,PayPal
993,993,2025-03-06,17.04,Paid,Cash
994,994,2025-02-14,119.72,Pending,Cash
995,995,2024-11-02,47.99,Unpaid,Credit Card
996,996,2025-03-03,150.8,Paid,Bank Transfer
997,997,2025-02-17,52.46,Unpaid,Credit Card
998,998,2024-10-11,253.43,Paid,PayPal
999,999,2024-03-19,66.76,Paid,Bank Transfer
1000,1000,2024-06-06,133.07,Pending,PayPal
1001,1001,2025-02-26,118.16,Unpaid,Credit Card
1002,1002,2025-03-03,102.26,Pending,Cash
1003,1003,2024-04-01,29.39,Pending,Cash
1004,1004,2024-07-16,81.93,Pending,Cash
1005,1005,2024-05-25,131.64,Paid,PayPal
1006,1006,2024-06-29,287.57,Unpaid,Cash
1007,1007,2024-05-12,261.75,Paid,Cash
1008,1008,2024-04-13,152.16,Pending,Cash
1009,1009,2025-02-14,208.55,Pending,Bank Transfer
1010,1010,2024-05-21,117.91,Pending,Bank Transfer
1011,1011,2024-07-01,133.38,Pending,Cash
1012,1012,2025-03-08,187.37,Unpaid,PayPal
1013,1013,2024-05-16,169.74,Pending,PayPal
1014,1014,2024-04-16,177.01,Unpaid,Bank Transfer
1015,1015,2024-09-17,268.3,Paid,Cash
1016,1016,2024-07-13,144.67,Unpaid,Credit Card
1017,1017,2024-07-09,210.15,Pending,Cash
1018,1018,2024-08-31,149.09,Unpaid,PayPal
1019,1019,2024-05-19,203.97,Pending,Credit Card
1020,1020,2024-12-09,220.59,Pending,Cash
1021,1021,2025-01-03,245.98,Pending,PayPal
1022,1022,2025-01-16,265.18,Paid,Credit Card
1023,1023,2024-05-11,103.33,Pending,PayPal
1024,1024,2024-03-18,11.77,Unpaid,Cash
1025,1025,2024-07-24,244.55,Pending,Cash
1026,1026,2025-01-07,183.76,Pending,Cash
1027,1027,2024-09-14,184.94,Pending,Cash
1028,1028,2024-11-16,28.27,Pending,Cash
1029,1029,2024-05-20,21.7,Paid,Credit Card
1030,1030,2024-12-28,68.87,Unpaid,Bank Transfer
1031,1031,2024-09-09,242.75,Unpaid,Bank Transfer
1032,1032,2024-11-01,229.41,Paid,Bank Transfer
1033,1033,2024-12-26,60.64,Paid,PayPal
1034,1034,2024-10-19,248.13,Paid,Bank Transfer
1035,1035,2024-12-14,15.74,Unpaid,Credit Card
1036,1036,2024-08-18,154.23,Pending,Bank Transfer
1037,1037,2024-06-01,52.52,Unpaid,PayPal
1038,1038,2025-03-15,242.25,Pending,PayPal
1039,1039,2024-12-08,123.38,Paid,Credit Card
1040,1040,2024-04-20,93.01,Unpaid,Credit Card
1041,1041,2024-03-24,194.31,Pending,Cash
1042,1042,2024-11-16,43.94,Pending,Bank Transfer
1043,1043,2024-06-13,296.35,Unpaid,Cash
1044,1044,2024-09-15,19.5,Pending,Bank Transfer
1045,1045,2024-10-16,243.32,Pending,Cash
1046,1046,2024-08-04,69.16,Paid,PayPal
1047,1047,2024-04-25,51.78,Unpaid,PayPal
1048,1048,2024-05-11,49.54,Unpaid,PayPal
1049,1049,2025-01-27,36.06,Pending,Bank Transfer
1050,1050,2024-06-25,67.9,Unpaid,Cash
1051,1051,2024-08-17,154.03,Unpaid,PayPal
1052,1052,2024-07-18,205.84,Unpaid,Bank Transfer
1053,1053,2024-06-10,10.5,Pending,PayPal
1054,1054,2024-10-28,157.6,Unpaid,PayPal
